lastUpload,itemId,listingID,retainerName,pricePerUnit,quantity,hq
1789354502401,6451,28499341635697757,Sellemald,5000,1,0
1789354502401,6451,28499341633816066,Yanara,11000,1,0
1788748600183,6452,,,0,0,0
1789346632890,6453,28499341633717398,Moenthota,9995,1,0
1789346632890,6453,28499341520616266,Abiwoods,22900,1,0
1789351628463,6454,28499341569975039,Gunnar,4500,1,0
1789351628463,6454,28499341637469402,Dalgona,5000,1,0
1789351628463,6454,28499341630204120,Hatefullbox,5011,1,0
1789351628463,6454,28499341625329603,Ka'sha,30000,1,0
1789351628463,6454,28499341582999363,Son-gohan,41000,1,0
1789351628463,6454,28499341630321644,Omi,41218,1,0
1789351628463,6454,28499341624551422,Minnieminer,80000,1,0
1789351628463,6454,5488762538836081,Yummi-chan,89000,1,0
1788827288283,6455,,,0,0,0
1789184536414,6456,28499341539235338,Test-subject-c,39900,1,0
1789184536414,6456,28499341620804422,Yoyoyoyoyo,40000,1,0
1788651983841,6457,,,0,0,0
1788827289786,6458,,,0,0,0
1789359451215,6459,28499341640272362,Sendrl,10150,1,0
1788593130743,6460,28499341449187326,A'raha-tia,22900,1,0
1788593130743,6460,28499341475066603,Aura-san,22900,1,0
1788593130743,6460,28499341442167268,Dercnaht,22900,1,0
1788593130743,6460,28499341472595417,Dercnaht,22900,1,0
1788593130743,6460,28499341620738394,Poyoyo,22951,1,0
1788827296090,6461,,,0,0,0
1788746075420,6462,28499341639752506,Hotcake,5000,1,0
1788746075420,6462,28499341628596001,Aikya,5000,1,0
1788746075420,6462,28499341626634730,Nerida,5900,1,0
1788746075420,6462,28499341428246154,Kalenn,6000,1,0
1788746075420,6462,28499341428246155,Kalenn,6000,1,0
1788746075420,6462,28499341428246117,Dataa,6000,1,0
1788705913308,6463,28499341538321409,Aura-san,150000,1,0
1788705913308,6463,28499341539235357,Test-subject-a,150000,1,0
1788592595296,6464,28499341637357040,Umay,1,1,0
1788588997007,6465,28499341472595419,Dercnaht,9900,1,0
1788588997007,6465,28499341620804432,Poyoyo,9996,1,0
1788727240176,6466,28499341538321418,A'magni,40000,1,0
1788727240176,6466,28499341527754867,A'myk,40000,1,0
1788727240176,6466,28499341632599560,Yuki-sohma,40000,1,0
1788996679592,6467,,,0,0,0
1788996687748,6468,28499341475066598,A'magni,6000,1,0
1788996687748,6468,28499341538321420,A'magni,6000,1,0
1788996687748,6468,28499341449187333,A'raha-tia,6000,1,0
1788996687748,6468,28499341463610105,Aura-san,6000,1,0
1788996687748,6468,28499341500534737,Hikono,6000,1,0
1788996687748,6468,28499341639752509,Hotcake,6000,1,0
1788996687748,6468,28499341539235365,Test-subject-b,6000,1,0
1788705945223,6469,28499341539235362,Test-subject-c,18000,1,0
1788705945223,6469,28499341527754861,A'lyse,18000,1,0
1788705945223,6469,28499341587439555,Dilf-dad-lyon,35150,1,0
1789319822908,6473,28499341628039674,Lenantman,150000,1,0
1789467537697,6475,28499341635666516,Yurihime,97986,1,0
1789467537697,6475,28499341637428502,Yurihime,97986,1,0
1789467537697,6475,28499341637428506,Yurihime,97986,1,0
1789467537697,6475,28499341637428513,Yurihime,97986,1,0
1789467537697,6475,28499341639458532,Yurihime,97986,1,0
1789467537697,6475,28499341639458535,Yurihime,97986,1,0
1789467537697,6475,28499341639458538,Yurihime,97986,1,0
1789467537697,6475,28499341640929675,Valestine,97989,1,0
1789467537697,6475,28499341631179410,Minteon,97993,1,0
1789467537697,6475,28499341633241873,Innthree,97997,1,0
1789467537697,6475,28499341628194016,Kayakun-rai,97999,1,0
1789467537697,6475,28499341470399815,Elaine,98000,1,0
1789467537697,6475,28499341614688643,Brerartha,98536,1,0
1789467537697,6475,28499341632616527,Retainer-one-one,98678,1,0
1789467537697,6475,28499341625077511,Lostpotato,100000,1,0
1789467537697,6475,28499341631179418,Avarisu,108524,1,0
1789467537697,6475,28499341632488783,Reynafour,109937,1,0
1789467537697,6475,28499341627762175,T'aiyo,159500,1,0
1789467537697,6475,28710447670323193,Nightneko,221337,1,0
1789467537697,6475,28710447670923660,Nightneko,221337,1,0
1789467537697,6475,28710447671509122,Nightneko,221337,1,0
1789467537697,6475,28710447671509125,Nightneko,221337,1,0
1789467537697,6475,28710447671509141,Nightneko,221337,1,0
1789467537697,6475,28710447667509316,Nightneko',222337,1,0
1789467537697,6475,28710447670323211,Nightneko',222337,1,0
1789467537697,6475,28710447670323216,Nightneko',222337,1,0
1789467537697,6475,28710447671046988,Nightneko',222337,1,0
1789467537697,6475,28710447671509126,Nightneko',222337,1,0
1789467537697,6475,28710447670923656,Kjhgf,250337,1,0
1789440847224,6476,28499341640481732,Nakashatra,49998,1,0
1789440847224,6476,28499341638973965,Blacktofu,49999,1,0
1789440847224,6476,28499341638973967,Blacktofu,49999,1,0
1789440847224,6476,28499341638973970,Blacktofu,49999,1,0
1789440847224,6476,28499341638973976,Blacktofu,49999,1,0
1789440847224,6476,28499341641004165,Yahaira,49999,1,0
1789440847224,6476,28499341640923311,Pinkblack,55000,1,0
1789440847224,6476,28499341640721294,Souhei-ii,97993,1,0
1789440847224,6476,28499341625672022,Stehla'mi,97995,1,0
1789440847224,6476,28499341625672023,Stehla'mi,97995,1,0
1789440847224,6476,28499341639971394,Hvergil,98000,1,0
1789440847224,6476,28499341626726775,Reoretfour,98996,1,0
1789440847224,6476,28499341637875910,Fox-five,98999,1,0
1789443974464,6477,28499341640737990,Asp,74988,1,0
1789443974464,6477,28499341639326918,Radish,74989,1,0
1789443974464,6477,28499341635938321,Reoretfive,74998,1,0
1789443974464,6477,28499341634056380,Albiceris-iv,75000,1,0
1789443974464,6477,28499341638073342,Xoool,84696,1,0
1789443974464,6477,28499341637534830,Energy-energy,84698,1,0
1789443974464,6477,28499341636898496,Arielnite,84757,1,0
1789443974464,6477,28499341637534292,Moonelleress,84896,1,0
1789443974464,6477,28499341637824964,Nozume,87896,1,0
1789443974464,6477,28499341629774270,Feeria,300000,1,0
1789479337128,6478,28499341573110353,D'emetria,15999,1,0
1789479337128,6478,28499341641134207,Alabard,16000,1,0
1789479337128,6478,28499341639123219,Moodad,17000,1,0
1789479337128,6478,28499341637824966,Moenthota,20000,1,0
1789366373906,6479,28499341629562022,Mercedesdantes,1000000,1,0
1789332481233,6480,28499341638956715,Seiya-san,62999,1,0
1789332481233,6480,28499341638956716,Seiya-san,62999,1,0
1789332481233,6480,28499341638120308,Adri-anna,63000,1,0
1789332481233,6480,28499341635727040,Tonja,63999,1,0
1789332481233,6480,28499341635727041,Rosmarena,65000,1,0
1789332481233,6480,28499341634832223,Eleprincess,66665,1,0
1789332481233,6480,28499341601715186,Eksoles,75000,1,0
1789332481233,6480,28499341621099961,Vert,81800,1,0
1789434534768,6481,,,0,0,0
1789412433683,6482,28499341640246438,Anders-,7999,1,0
1789412433683,6482,28780816433934907,Graha-is-mine,8000,1,0
1789412433683,6482,28499341638865031,M'lem,9000,1,0
1789412433683,6482,28499341634215561,Inntwo,9967,1,0
1789412433683,6482,28499341637779146,Aaaa-rai,9968,1,0
1789412433683,6482,28499341625328082,Reoretfour,9969,1,0
1789412433683,6482,28499341627792943,Reoretfour,9969,1,0
1789412433683,6482,28499341636231201,Sylvestra,9980,1,0
1789412433683,6482,28499341636926339,Noobinatoring,10056,1,0
1789412433683,6482,28499341637722986,Miyune,10056,1,0
1789412433683,6482,28499341637599933,Lunamil,10057,1,0
1789412433683,6482,28499341618756615,Pipeone,34997,1,0
1789412433683,6482,28499341628491981,Ad'elaine,64198,1,0
1789412433683,6482,28499341582019637,Valysachan,65500,1,0
1789344707086,6483,,,0,0,0
1789485453101,6484,28499341620382424,Random-retainer-two,1897,1,0
1789485453101,6484,28499341417808512,Isellgoods,1898,1,0
1789485453101,6484,28499341633983921,X'eaven,1899,1,0
1789485453101,6484,28499341636974275,Kaceytron,1900,1,0
1789485453101,6484,28499341590577211,Short-n-sweet,1900,1,0
1789485453101,6484,28499341627122256,Durga,2500,1,0
1789306458830,6485,28499341629510462,Handsomekitteh,600,1,0
1789306458830,6485,28499341638622088,Sparren,2500,1,0
1789324444049,6486,28499341512097497,Novera,15000,1,0
1789324444049,6486,28499341512097498,Novera,15000,1,0
1789324444049,6486,28499341638873748,Momiji-sohma,25000,1,0
1789489687819,6487,28499341641014799,Ademar,34000,1,0
1789489687819,6487,28499341637931849,Lord-pepper,34158,1,0
1789489687819,6487,28499341638681276,Girltwink,34599,1,0
1789489687819,6487,28499341637490496,Fox-four,34650,1,0
1789489687819,6487,28499341629256638,K-hottie,63996,1,0
1789444225694,6488,,,0,0,0
1789349683760,6489,28499341639963613,Freddyfazballs,41057,1,0
1789349683760,6489,28499341634760982,Thejo,44980,1,0
1789349683760,6489,28499341624832948,Jinji-rai,44986,1,0
1789349683760,6489,28499341626691683,Jinji-rai,44986,1,0
1789349683760,6489,28499341631328572,Reoretfour,44987,1,0
1789349683760,6489,28499341623380386,Reoretthree,44988,1,0
1789349683760,6489,28499341624903765,C'yral,44990,1,0
1789349683760,6489,28499341637824963,Nozume,45000,1,0
1789349683760,6489,28499341633377003,Lunariel,49797,1,0
1789349683760,6489,28499341621827139,Innnine,49998,1,0
1789349683760,6489,28499341633702515,Vera-lynn,140000,1,0
1789349683760,6489,28499341587179165,Customerservice,500000000,1,0
1789485308144,6490,28499341632599047,Kayakun-rai,99998,1,0
1789485308144,6490,28499341635854569,Najina-rai,99999,1,0
1789349686233,6491,28499341635430876,Bilbo-of-the-shire,500,1,0
1789349686233,6491,28499341636456523,Orpington,888,1,0
1789349686233,6491,28499341620574393,Gil-getter-supreme,1500,1,0
1789349686233,6491,28499341628680804,Nyathaniel,1500,1,0
1789349688554,6492,28499341640941595,Ally-ty-vm,24999,1,0
1789349688554,6492,28499341641037178,Numberwon,25000,1,0
1789349688554,6492,28499341641037179,Numberwon,25000,1,0
1789435814211,6494,28499341639757448,Lunevetta,7999,1,0
1789435814211,6494,28499341639757449,Lunevetta,7999,1,0
1789435814211,6494,28499341639757450,Lunevetta,7999,1,0
1789435814211,6494,28499341641186290,Thome,8000,1,0
1789435814211,6494,28499341639745242,Kokuyuka,11000,1,0
1789435814211,6494,28499341639178792,Mercedesdantes,11990,1,0
1789435814211,6494,28499341638033246,Piexpanic,11992,1,0
1789435814211,6494,28499341620804498,Poyoyo,11994,1,0
1789435814211,6494,28499341638681068,Crepe,11995,1,0
1789435814211,6494,28499341637682209,Dow,12496,1,0
1789435814211,6494,28499341619210447,Lunariel,18749,1,0
1789349713519,6501,28499341553010772,Customerservice,10000000,1,0
1789389550706,6503,28499341640310993,Healer'alter'macaria,34900,1,0
1789389550706,6503,28499341640792012,Apirateslifeme,34995,1,0
1789389550706,6503,2814750252684302,Pinkie-kitty,35000,1,0
1789389550706,6503,2814750252699544,Heya-freya,40000,1,0
1789349719518,6505,28499341634650206,Simon''',1777,1,0
1789349719518,6505,28499341618756613,Pipeone,1819,1,0
1789349719518,6505,28499341635323046,Nathasha,2000,1,0
1789349719518,6505,28499341629365425,Ka'sha,4850,1,0
1789349719518,6505,28499341628695332,Boof,5557,1,0
1789349719518,6505,28499341622061349,Fabio-pasta,8991,1,0
1789349719518,6505,28499341625801808,Lou-lou,9999,1,0
1789349719518,6505,28499341554824598,Jijisa,14000,1,0
1788974512235,6506,28499341637441081,Maev-iii,19996,1,0
1789340476669,6507,,,0,0,0
1789434966083,6508,28499341640936652,Meowlary,500000,1,0
1789434966083,6508,28499341638774014,Katai,1000000,1,0
1789459366576,6509,28499341630350080,Vizy,7889,1,0
1789459366576,6509,28499341639589208,Rav,7999,1,0
1789459366576,6509,28499341639340216,Amund,8000,1,0
1789459366576,6509,28499341631743334,Allianna,8257,1,0
1789459366576,6509,28499341573091356,Brave-maeve,9057,1,0
1789459366576,6509,28499341637824977,Nozume,16057,1,0
1789459366576,6509,28499341619724833,Pennypincher,18000,1,0
1789459366576,6509,28499341630746472,Dow,18056,1,0
1789459366576,6509,28499341635022597,Hirahana,20000,1,0
1789452821162,6510,28499341641042986,Salamandra,2500,1,0
1789452821162,6510,28499341633337530,Robbinhood,299981,1,0
1789452821162,6510,28499341636678946,Yahaira,299982,1,0
1789452821162,6510,28499341636775280,Gloriousone,299984,1,0
1789452821162,6510,28499341636828287,Hateful,299988,1,0
1789452821162,6510,28499341639138426,Sylvira,299992,1,0
1789452821162,6510,28499341637824971,Nozume,299994,1,0
1789452821162,6510,28499341634985431,Princesseinz,299999,1,0
1789164534771,6511,,,0,0,0
1789265079205,6512,5559131581989340,Gentlemoo,44056,1,0
1789265079205,6512,28499341639295248,Val'rey,44057,1,0
1789265079205,6512,28499341626301565,Zikki-rai,44499,1,0
1789265079205,6512,28499341638254196,Blueiris,44500,1,0
1789265079205,6512,28499341631728224,Minji-rai,44997,1,0
1789265079205,6512,28499341635457120,Minji-rai,44997,1,0
1789265079205,6512,28499341637661665,Shetora,44999,1,0
1789265079205,6512,28499341583352764,Elde,48556,1,0
1789265079205,6512,28499341628786433,Sione,48998,1,0
1789265079205,6512,28499341631467719,Wedge-two,49000,1,0
1789342475761,6513,28499341636141721,Shigo-sohma,20000,1,0
1789437784887,6514,28499341641043269,Bipiddybop,9999,1,0
1787077545491,6515,,,0,0,0
1789433276478,6516,5699869075472168,Kimmiko,500000,1,0
1789433276478,6516,28851185163413370,Sevia,500000,1,0
1788644969068,6517,28499341630716574,Gnubbel,109999,1,0
1788644969068,6517,28499341604360755,Snowdude,109999,1,0
1788137894916,6518,,,0,0,0
1789347057235,6519,28499341640911506,Meowlary,50000,1,0
1789347057235,6519,28499341628997491,Rhysand''',66555,1,0
1789347057235,6519,28499341639189455,Amira-xiv,66998,1,0
1789347057235,6519,28499341632715412,Terra-one,66999,1,0
1789347057235,6519,28499341624310556,Wrlion,67000,1,0
1789347057235,6519,28499341630847553,A-rai,67842,1,0
1789347057235,6519,28499341633721914,U'yema,67842,1,0
1789347057235,6519,28499341635450669,Kayakun-rai,67843,1,0
1789347057235,6519,28499341639519960,Kayakun-rai,67843,1,0
1789347057235,6519,28499341636378485,Reoretfive,67844,1,0
1789347057235,6519,28499341633255365,Stacy-goods,67845,1,0
1789347057235,6519,28499341615518208,Danez,67866,1,0
1789347057235,6519,28499341637397419,Fox-five,67867,1,0
1789347057235,6519,28499341626568414,Q-rai,68553,1,0
1789347057235,6519,28499341622823095,Random-retainer-two,68775,1,0
1789347057235,6519,28499341637803935,Shetora,68776,1,0
1789347057235,6519,28499341631713313,R-e-t-t-w-o,69331,1,0
1789347057235,6519,28499341633738848,Bunnybuys'si,69775,1,0
1789347057235,6519,28499341630772100,Rocketman,72769,1,0
1789347057235,6519,28499341626628508,Bluepolicebox,75074,1,0
1789347057235,6519,5699868966301866,Decoway,75075,1,0
1789347057235,6519,5699868973591837,Decoway,75075,1,0
1789347057235,6519,28499341621456013,Liala,84000,1,0
1789347057235,6519,28499341613623102,Trustworthy-retainer,95500,1,0
1789490400900,6520,28499341641088571,Neraf,19494,1,0
1789490400900,6520,28499341638939187,Whiterosezz,19500,1,0
1789490400900,6520,28499341639468104,Mrtask,19690,1,0
1789490400900,6520,28499341634886752,Cloty,20000,1,0
1789490400900,6520,2814750416093130,Heya-freya,25000,1,0
1789490400900,6520,2814750416093132,Heya-freya,25000,1,0
1789490400900,6520,2814750416093133,Heya-freya,25000,1,0
1789490400900,6520,2814750416093135,Heya-freya,25000,1,0
1789490400900,6520,2814750416093137,Heya-freya,25000,1,0
1789422644101,6521,28499341637085128,Nai',30059,1,0
1789422644101,6521,28499341637474642,Malena,30060,1,0
1789422644101,6521,28499341629556448,Nyathaniel,37000,1,0
1789422644101,6521,28499341630255066,Jumparound,50000,1,0
1788593938049,6523,28499341526638068,A'magni,24800,1,0
1788593938049,6523,28499341511362670,A'raha-tia,24800,1,0
1788593938049,6523,28499341511362746,Aura-san,24800,1,0
1788593938049,6523,28499341523512124,Luvian,24800,1,0
1788593938049,6523,28499341464053386,A'myk,24800,1,0
1788593938049,6523,28499341539089234,Arihn,75000,1,0
1788593938049,6523,28499341511357576,Dercnaht,75000,1,0
1789336005965,6524,,,0,0,0
1788651146853,6525,28499341511362744,A'emet,49900,1,0
1788651146853,6525,28499341545015176,C'virte,49900,1,0
1788651146853,6525,28499341470593562,Luvian,49900,1,0
1788651146853,6525,28499341477680010,Test-subject-a,49900,1,0
1788651146853,6525,28499341500709027,Test-subject-a,49900,1,0
1788651146853,6525,28499341462818135,Yuta,49900,1,0
1788651146853,6525,28499341637041167,Mimi-mia,49979,1,0
1788651146853,6525,28499341637722994,Miyune,49999,1,0
1789236588548,6529,28499341637722992,Miyune,28000,1,0
1789379878063,6530,28499341639640909,Hatsuharu-sohma,18000,1,0
1788153805274,6531,28499341634831770,Arakeen,49999,1,0
1788153805274,6531,28499341637022068,Mimi-mia,49999,1,0
1788153805274,6531,28499341637722997,Miyune,49999,1,0
1788153805274,6531,28499341587439560,Dilf-dad-lyon,80060,1,0
1788153805274,6531,28499341587439561,Dilf-dad-lyon,80060,1,0
1789432245812,6532,28640079053644237,Haltrak,41249,1,0
1789432245812,6532,2814750564558633,Bean-boy,41250,1,0
1789432245812,6532,2814750578299034,Bean-boy,41250,1,0
1789432245812,6532,28499341636338720,Helsevre,44000,1,0
1789432245812,6532,28499341627723131,Z-rai,47948,1,0
1789432245812,6532,28499341638308427,Yom,48001,1,0
1789432245812,6532,28499341637722996,Miyune,68999,1,0
1789432245812,6532,28499341635363791,Serasv,72847,1,0
1789432245812,6532,28499341636846073,Chono-vi,72948,1,0
1789432245812,6532,28499341631984040,Highouse,73645,1,0
1789432245812,6532,28499341613423900,Laesie,74849,1,0
1789432245812,6532,28499341603821052,Super-uber,249999,1,0
1789379882924,6533,28499341633831961,U'yema,7000,1,0
1789379882924,6533,28499341626828873,Anand,20000,1,0
1789379882924,6533,5559131636883527,Cap'n-port,21996,1,0
1789379882924,6533,28499341619962376,Stomaa,21998,1,0
1789379882924,6533,28499341608235432,Ellusin,22850,1,0
1789379882924,6533,28499341606892406,Salae,24000,1,0
1789379882924,6533,1548112412113682,Nguyetnhu,25000,1,0
1789320928695,6534,28499341627713495,Zeromoutaindewblast,42894,1,0
1789320928695,6534,28499341628062287,Alysachan,43000,1,0
1789320928695,6534,3307331696650867,Mireille,62000,1,0
1789320928695,6534,4785075336663950,Mireille,62000,1,0
1789320928695,6534,4785075339366000,Mireille,62000,1,0
1789320928695,6534,28499341563398261,Hype'two,119998,1,0
1789320928695,6534,5418393895891557,Zael'ke,149950,1,0
1789320928695,6534,28499341605057581,Miidna,150000,1,0
1789457893822,6535,28499341640099879,Spicy-soy,60000,1,0
1789457893822,6535,28499341633721917,U'yema,75000,1,0
1789457893822,6535,28499341634761800,Bunnybuys'si,99998,1,0
1788652295527,6542,,,0,0,0
1788652299678,6543,,,0,0,0
1788593722379,6544,28499341637723049,Miyune,15000,1,0
1788593722379,6544,28499341633203705,Erenai,79000,1,0
1788593722379,6544,28499341498065573,Azshara,89995,1,0
1788983376450,6548,28499341638621708,Amren,29895,1,0
1788983376450,6548,28499341637290772,Ssara,29899,1,0
1788983376450,6548,28499341639343958,Stefana,30000,1,0
1788983376450,6548,28499341637020031,Felvine,35000,1,0
1788983376450,6548,28499341636947274,Innnine,37999,1,0
1789438030902,6549,,,0,0,0
1789279504615,6550,,,0,0,0
1789480872395,6551,28499341636159597,Malena,40150,1,0
1789480872395,6551,28499341629934607,Dullahan,74000,1,0
1789480872395,6551,28499341624338680,Cee-cee,74149,1,0
1789480872395,6551,28499341602767485,Bunny-two,149000,1,0
1789438028058,6552,28428972795991925,Thorron,40000,1,0
1789438028058,6552,28499341627609207,The-innovator,42999,1,0
1789438028058,6552,28499341622962942,Deborah-sanderson,45000,1,0
1789438028058,6552,28499341536579694,Har,49997,1,0
1789487054403,6559,28499341641249427,Homie,36999,1,0
1789487054403,6559,28499341641249453,Homie,36999,1,0
1789487054403,6559,28499341641249454,Homie,36999,1,0
1789487054403,6559,28499341641249455,Homie,36999,1,0
1789487054403,6559,28499341570895564,X'fino,37000,1,0
1789487054403,6559,28499341640099845,Spicy-soy,39994,1,0
1789487054403,6559,28499341625770537,Chapca,43999,1,0
1789487054403,6559,28499341628546648,Chapca,43999,1,0
1789487054403,6559,28499341628546650,Chapca,43999,1,0
1789487054403,6559,5559131642249697,Fantasy-costco,47986,1,0
1789487054403,6559,5559131642249695,Magic-brian,47987,1,0
1789487054403,6559,28710447651976000,Kjhgf,250777,1,0
1789142330139,6560,28640078885349538,Zayai,6700,1,0
1789142330139,6560,28640078885349539,Zayai,6700,1,0
1789142330139,6560,28499341635430890,Bilbo-of-the-shire,10000,1,0
1789142330139,6560,28499341511362773,A'magni,29900,1,0
1789142330139,6560,28499341539292660,A'raha-tia,29900,1,0
1789142330139,6560,28499341616513411,Aura-san,29900,1,0
1789142330139,6560,28499341519963101,C'virte,29900,1,0
1789142330139,6560,28499341551633322,Hikono,29900,1,0
1789142330139,6560,28499341486670156,Luvian,29900,1,0
1789142330139,6560,28499341511570946,Test-subject-b,29900,1,0
1789142330139,6560,28499341539235367,Test-subject-b,29900,1,0
1789142330139,6560,28499341526678974,Test-subject-c,29900,1,0
1789142330139,6560,28499341520006095,A'lyse,29900,1,0
1789142330139,6560,28499341550814669,Adaddy,99900,1,0
1789438226144,6561,,,0,0,0
1789438244180,6562,28499341635288892,Mapoootofu,15998,1,0
1789438244180,6562,28499341635288893,Mapoootofu,15998,1,0
1789438244180,6562,28499341635288894,Mapoootofu,15998,1,0
1789395916941,6563,28499341638621232,Bakemeacake,44999,1,0
1787578243165,6564,28499341637188241,Blanche,50120,1,0
1788651046856,6565,28499341637839429,Lightningwiwi,100000,1,0
1789438253105,6566,28499341465595962,Insert-name-here,50000,1,0
1789438359514,6567,,,0,0,0
1789438276971,6568,,,0,0,0
1789422452066,6569,28499341627506129,Skip,75990,1,0
1789422452066,6569,28499341627291120,Needgo,80000,1,0
1789422452066,6569,28499341626849263,Minequeen,90000,1,0
1789422452066,6569,28499341616862842,Innsix,119999,1,0
1789422452066,6569,28499341625053405,Gillian-,120000,1,0
1789422452066,6569,28499341625516546,Popotoya,130000,1,0
1789422452066,6569,28499341624409841,Whynda,149995,1,0
1789422452066,6569,2885118987146444,Mylittlekittenseven,395000,1,0
1789422452066,6569,28499341619040725,Ladyskadi,495000,1,0
1787774818500,6570,28499341637188243,Lenoir,100150,1,0
1789176304489,6571,28499341494885797,Elaine,100000,1,0
1789176304489,6571,28499341638972182,Nyxie'kitty,125000,1,0
1789365945144,6572,28499341639247277,Lenantman,170000,1,0
1789432558250,6573,28499341631322536,Kayakun-rai,43998,1,0
1789432558250,6573,28499341633681617,Rysia,43999,1,0
1789432558250,6573,28499341638127564,Eele,44000,1,0
1789432558250,6573,28499341541776644,Musketeer,47784,1,0
1789432558250,6573,28499341626356955,Gornfishin,78748,1,0
1789432558250,6573,28499341625401399,Mercedesdantes,79999,1,0
1789367826328,6574,28499341632728796,Retainer-one-one,74999,1,0
1789367826328,6574,28499341630967329,Sanone,75000,1,0
1789194382634,6575,28499341629146821,A-rai,199988,1,0
1789194382634,6575,28499341633385044,Reoretfive,199989,1,0
1789194382634,6575,28499341635737825,Alessandra,199990,1,0
1789194382634,6575,28499341630037102,Najina-rai,199993,1,0
1789194382634,6575,28499341593890764,Dealeera,225335,1,0
1788049748481,6576,,,0,0,0
1789002958607,6577,,,0,0,0
1788049720993,6578,,,0,0,0
1789445727396,6579,,,0,0,0
1788376272447,6580,,,0,0,0
1789332010161,6581,28499341637889222,Snownya,59998,1,0
1789332010161,6581,28499341632552555,Pinkblack,62500,1,0
1789319828215,6582,,,0,0,0
1789490067960,6583,28499341623812249,Touchitsoftly,5000,1,0
1789490067960,6583,28499341623812250,Touchitsoftly,5000,1,0
1789490067960,6583,28499341627006814,Yogis,15000,1,0
1789490067960,6583,28499341627006813,Yogiss,15000,1,0
1789490067960,6583,28499341632932614,Cinnabunbunny,30000,1,0
1789490067960,6583,28499341632932615,Cinnabunbunny,30000,1,0
1789490067960,6583,28499341623211543,Kajithasghil,89998,1,0
1789490067960,6583,28499341623211545,Kajithasghil,89998,1,0
1789445476454,6584,2814750422043378,Frey-ow,90000,1,0
1789445476454,6584,28499341623211542,Kajithasghil,96999,1,0
1789445476454,6584,28499341623211544,Kajithasghil,96999,1,0
1788593710265,6585,28499341526678997,Test-subject-b,20000,1,0
1788593710265,6585,28499341550814700,Dercnaht,20000,1,0
1788593710265,6585,28499341539292685,A'myk,20000,1,0
1788593710265,6585,28499341637534372,Blanche,20060,1,0
1788593710265,6585,28499341635727233,Lunarflower,31000,1,0
1788593710265,6585,28499341394351676,Five-retainer,44000,1,0
1788593710265,6585,28499341394351685,Five-retainer,44000,1,0
1788593710265,6585,28499341394351686,Five-retainer,44000,1,0
1788593710265,6585,28499341394351687,Five-retainer,44000,1,0
1788593710265,6585,28499341394351688,Five-retainer,44000,1,0
1788593710265,6585,28499341394351689,Five-retainer,44000,1,0
1789487174075,6586,28499341639715884,Usynthota,93994,1,0
1789487174075,6586,28499341639715885,Usynthota,93994,1,0
1789487174075,6586,28499341639715886,Usynthota,93994,1,0
1789487174075,6586,28499341640099872,Momo-mochi,93995,1,0
1789487174075,6586,28499341630049133,Gun,174996,1,0
1789487174075,6586,28499341623877349,Inneleven,174999,1,0
1789487174075,6586,28499341613922433,Francis-i,399296,1,0
1789487174075,6586,28499341613984030,Vanhelsing,690000,1,0
1789432204636,6588,,,0,0,0
1789419668223,6590,28499341634927169,Dontworksohard,344989,1,0
1789419668223,6590,28499341634504087,Darkwingduck,344994,1,0
1789419668223,6590,28499341634788118,Breadcrumb,349984,1,0
1789419668223,6590,28499341555576531,Please-sir,350000,1,0
1789419668223,6590,28499341555576536,Please-sir,350000,1,0
1789419668223,6590,28499341555576542,Please-sir,350000,1,0
1789419668223,6590,28499341555576568,Please-sir,350000,1,0
1789487124955,6591,28499341638016391,Maev-vii,15197,1,0
1789487124955,6591,28499341632478111,Madam'katiya,15300,1,0
1789487124955,6591,28499341633434673,A'xiang,15398,1,0
1788928056859,6592,28499341605696180,Eleric,69450,1,0
1788928056859,6592,28780816459403227,Just'a'retainer,70000,1,0
1788928056859,6592,28499341637591419,Maev-vi,78383,1,0
1788928056859,6592,28499341511934293,Damian-wilde,335997,1,0
1788928056859,6592,28499341602000977,Jairea,340000,1,0
1788928056859,6592,2885118989161817,Mylittlekittenseven,450000,1,0
1789327900092,6593,28499341638059093,Coqui,89998,1,0
1789327900092,6593,28499341558796522,Velda',99999,1,0
1789327900092,6593,28499341606677435,Two-b,100000,1,0
1789327900092,6593,28499341591564269,Cuthbert,149998,1,0
1789327900092,6593,28499341590544460,Bottanista,300398,1,0
1788807519127,6594,28499341616378759,Adaddy,90900,1,0
1789463461223,6595,28499341631768313,A-rai,29992,1,0
1789463461223,6595,28499341635779503,Reoretfive,29993,1,0
1789463461223,6595,28499341638814499,Lavenders,35999,1,0
1789463461223,6595,28499341623651652,Emilla,40999,1,0
1789463461223,6595,28921553937890220,Cinnamini,42000,1,0
1789463461223,6595,28921553937890219,Shrimps,50000,1,0
1789327909436,6596,,,0,0,0
1789417963562,6599,28499341639819271,Icheone,8000,1,0
1789417963562,6599,28499341618606088,Raine's,12080,1,0
1789417963562,6599,28499341633704056,Rysia,12080,1,0
1789417963562,6599,28499341635861667,Alatordir,19998,1,0
1789417963562,6599,28499341635744408,Jollyroger,19999,1,0
1789417963562,6599,28499341500663317,Tuff,22889,1,0
1789417963562,6599,28499341633615717,Terra-two,49998,1,0
1789437887521,6601,,,0,0,0
1789192948982,6602,28499341459657880,Gantulga,6099,1,0
1789192948982,6602,28499341459657881,Gantulga,6099,1,0
1789192948982,6602,28499341459657883,Gantulga,6099,1,0
1789192948982,6602,28499341459657884,Gantulga,6099,1,0
